Year,Milage,Price,Link,Photo Link
2015,71088,"£6,030", https://www.autotrader.co.uk/car-details/202210311240092?model=Fiesta&make=Ford&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&radius=1500&year-from=2015&sort=relevance&exclude-writeoff-categories=on&advertising-location=at_cars&year-to=2015&include-delivery-option=on&postcode=tq122pu&page=5, https://m.atcdn.co.uk/a/media/w340h255pf7f7f5/eb74082b2ef8444183674ab205b0a96b.jpg
2015,39699,"£7,695", https://www.autotrader.co.uk/car-details/202208108642927?model=Fiesta&make=Ford&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&radius=1500&year-from=2015&sort=relevance&exclude-writeoff-categories=on&advertising-location=at_cars&year-to=2015&include-delivery-option=on&postcode=tq122pu&page=5&percentVehiclePriceDeposit=true, https://m.atcdn.co.uk/a/media/w340h255pf7f7f5/8ee54d52e7074176b6f2884912e0f575.jpg
2015,65300,"£6,295", https://www.autotrader.co.uk/car-details/202210070523340?model=Fiesta&make=Ford&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&radius=1500&year-from=2015&sort=relevance&exclude-writeoff-categories=on&advertising-location=at_cars&year-to=2015&include-delivery-option=on&postcode=tq122pu&page=5&percentVehiclePriceDeposit=true, https://m.atcdn.co.uk/a/media/w340h255pf7f7f5/896f77449fb247e8abfd048eef69e8be.jpg
2015,61000,"£9,499", https://www.autotrader.co.uk/car-details/202210230991273?model=Fiesta&make=Ford&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&radius=1500&year-from=2015&sort=relevance&exclude-writeoff-categories=on&advertising-location=at_cars&year-to=2015&include-delivery-option=on&postcode=tq122pu&page=5&percentVehiclePriceDeposit=true, https://m.atcdn.co.uk/a/media/w340h255pf7f7f5/6fb5e6a430f34c0087a3dfa5c88ded68.jpg
2015,76164,"£6,300", https://www.autotrader.co.uk/car-details/202209059457778?model=Fiesta&make=Ford&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&radius=1500&year-from=2015&sort=relevance&exclude-writeoff-categories=on&advertising-location=at_cars&year-to=2015&include-delivery-option=on&postcode=tq122pu&page=5&percentVehiclePriceDeposit=true, https://m.atcdn.co.uk/a/media/w340h255pf7f7f5/19faca852cf94f11a08d4dad9612358a.jpg
2015,22844,"£7,640", https://www.autotrader.co.uk/car-details/202210220965772?model=Fiesta&make=Ford&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&radius=1500&year-from=2015&sort=relevance&exclude-writeoff-categories=on&advertising-location=at_cars&year-to=2015&include-delivery-option=on&postcode=tq122pu&page=5&percentVehiclePriceDeposit=true, https://m.atcdn.co.uk/a/media/w340h255pf7f7f5/d08c121cd9924fbc977ce12cfa9930a2.jpg
2015,73800,"£5,495", https://www.autotrader.co.uk/car-details/202210140744429?model=Fiesta&make=Ford&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&radius=1500&year-from=2015&sort=relevance&exclude-writeoff-categories=on&advertising-location=at_cars&year-to=2015&include-delivery-option=on&postcode=tq122pu&page=5&percentVehiclePriceDeposit=true, https://m.atcdn.co.uk/a/media/w340h255pf7f7f5/ab6ab730d60540faacb0cf7c93a5e7ff.jpg
2015,61000,"£7,699", https://www.autotrader.co.uk/car-details/202209250086676?model=Fiesta&make=Ford&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&radius=1500&year-from=2015&sort=relevance&exclude-writeoff-categories=on&advertising-location=at_cars&year-to=2015&include-delivery-option=on&postcode=tq122pu&page=5&journey=PROMOTED_LISTING_JOURNEY&percentVehiclePriceDeposit=true, https://m.atcdn.co.uk/a/media/w340h255pf7f7f5/aec63501599d46c4ab7d379c01a62bf2.jpg
2015,47865,"£9,999", https://www.autotrader.co.uk/car-details/202210251059506?model=Fiesta&make=Ford&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&radius=1500&year-from=2015&sort=relevance&exclude-writeoff-categories=on&advertising-location=at_cars&year-to=2015&include-delivery-option=on&postcode=tq122pu&page=5&journey=YOU_MAY_ALSO_LIKE_JOURNEY&percentVehiclePriceDeposit=true, https://m.atcdn.co.uk/a/media/w340h255pf7f7f5/94b5b5612514427a88381108faf78a68.jpg
2015,47821,"£8,100", https://www.autotrader.co.uk/car-details/202210100586738?onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&model=Fiesta&include-delivery-option=on&year-from=2015&year-to=2015&make=Ford&exclude-writeoff-categories=on&radius=1500&sort=relevance&advertising-location=at_cars&postcode=tq122pu&page=6&journey=FEATURED_LISTING_JOURNEY&percentVehiclePriceDeposit=true, https://m.atcdn.co.uk/a/media/w340h255pf7f7f5/a024885582004088bce0ae57e9b5e24a.jpg
2015,45000,"£5,890", https://www.autotrader.co.uk/car-details/202210220977367?onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&model=Fiesta&include-delivery-option=on&year-from=2015&year-to=2015&make=Ford&exclude-writeoff-categories=on&radius=1500&sort=relevance&advertising-location=at_cars&postcode=tq122pu&page=6&percentVehiclePriceDeposit=true, https://m.atcdn.co.uk/a/media/w340h255pf7f7f5/b8855dff22e24dcba929514a94ceec4d.jpg
2015,60000,"£5,994", https://www.autotrader.co.uk/car-details/202210241039474?onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&model=Fiesta&include-delivery-option=on&year-from=2015&year-to=2015&make=Ford&exclude-writeoff-categories=on&radius=1500&sort=relevance&advertising-location=at_cars&postcode=tq122pu&page=6&percentVehiclePriceDeposit=true, https://m.atcdn.co.uk/a/media/w340h255pf7f7f5/75c38bda11204f9b8341e36c3e3b12a0.jpg
2015,63000,"£6,000", https://www.autotrader.co.uk/car-details/202207218017959?onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&model=Fiesta&include-delivery-option=on&year-from=2015&year-to=2015&make=Ford&exclude-writeoff-categories=on&radius=1500&sort=relevance&advertising-location=at_cars&postcode=tq122pu&page=6&percentVehiclePriceDeposit=true, https://m.atcdn.co.uk/a/media/w340h255pf7f7f5/9ce5d16d3d824127b0ac5ba7ee6e6186.jpg
2015,37162,"£7,495", https://www.autotrader.co.uk/car-details/202209109637060?onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&model=Fiesta&include-delivery-option=on&year-from=2015&year-to=2015&make=Ford&exclude-writeoff-categories=on&radius=1500&sort=relevance&advertising-location=at_cars&postcode=tq122pu&page=6&percentVehiclePriceDeposit=true, https://m.atcdn.co.uk/a/media/w340h255pf7f7f5/fbcd8abf8eb64f9da638adb037406a5f.jpg
2015,70000,"£5,996", https://www.autotrader.co.uk/car-details/202209280184987?onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&model=Fiesta&include-delivery-option=on&year-from=2015&year-to=2015&make=Ford&exclude-writeoff-categories=on&radius=1500&sort=relevance&advertising-location=at_cars&postcode=tq122pu&page=6&percentVehiclePriceDeposit=true, https://m.atcdn.co.uk/a/media/w340h255pf7f7f5/ed6f13be8d8149b4852c60fa9d5a440b.jpg
2015,22000,"£8,495", https://www.autotrader.co.uk/car-details/202209169832328?onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&model=Fiesta&include-delivery-option=on&year-from=2015&year-to=2015&make=Ford&exclude-writeoff-categories=on&radius=1500&sort=relevance&advertising-location=at_cars&postcode=tq122pu&page=6&percentVehiclePriceDeposit=true, https://m.atcdn.co.uk/a/media/w340h255pf7f7f5/343a46d5ca5341ee856f800607727a2d.jpg
2015,42269,"£8,595", https://www.autotrader.co.uk/car-details/202210140733625?onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&model=Fiesta&include-delivery-option=on&year-from=2015&year-to=2015&make=Ford&exclude-writeoff-categories=on&radius=1500&sort=relevance&advertising-location=at_cars&postcode=tq122pu&page=6&percentVehiclePriceDeposit=true, https://m.atcdn.co.uk/a/media/w340h255pf7f7f5/044aa8ff82224469949d1461d71edbb2.jpg
2015,111250,"£4,875", https://www.autotrader.co.uk/car-details/202205235991613?onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&model=Fiesta&include-delivery-option=on&year-from=2015&year-to=2015&make=Ford&exclude-writeoff-categories=on&radius=1500&sort=relevance&advertising-location=at_cars&postcode=tq122pu&page=6&percentVehiclePriceDeposit=true, https://m.atcdn.co.uk/a/media/w340h255pf7f7f5/626ba66774424be39b4c1a20823ff943.jpg
2015,86600,"£6,295", https://www.autotrader.co.uk/car-details/202210020325387?onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&model=Fiesta&include-delivery-option=on&year-from=2015&year-to=2015&make=Ford&exclude-writeoff-categories=on&radius=1500&sort=relevance&advertising-location=at_cars&postcode=tq122pu&page=6&percentVehiclePriceDeposit=true, https://m.atcdn.co.uk/a/media/w340h255pf7f7f5/e7642e60059a4fcab086c3246c4b3e82.jpg
2015,38105,"£9,149", https://www.autotrader.co.uk/car-details/202209209917835?onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&model=Fiesta&include-delivery-option=on&year-from=2015&year-to=2015&make=Ford&exclude-writeoff-categories=on&radius=1500&sort=relevance&advertising-location=at_cars&postcode=tq122pu&page=6&percentVehiclePriceDeposit=true, https://m.atcdn.co.uk/a/media/w340h255pf7f7f5/28de2ea56c2c41d4a9668d3ff7402e32.jpg
2015,74000,"£5,995", https://www.autotrader.co.uk/car-details/202208239054533?onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&model=Fiesta&include-delivery-option=on&year-from=2015&year-to=2015&make=Ford&exclude-writeoff-categories=on&radius=1500&sort=relevance&advertising-location=at_cars&postcode=tq122pu&page=6&journey=PROMOTED_LISTING_JOURNEY&percentVehiclePriceDeposit=true, https://m.atcdn.co.uk/a/media/w340h255pf7f7f5/35840dd4df8c4c57a361a09ed16c322f.jpg
2015,47821,"£8,100", https://www.autotrader.co.uk/car-details/202210100586738?onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&model=Fiesta&include-delivery-option=on&year-from=2015&year-to=2015&make=Ford&exclude-writeoff-categories=on&radius=1500&sort=relevance&advertising-location=at_cars&postcode=tq122pu&page=6&journey=YOU_MAY_ALSO_LIKE_JOURNEY&percentVehiclePriceDeposit=true, https://m.atcdn.co.uk/a/media/w340h255pf7f7f5/a024885582004088bce0ae57e9b5e24a.jpg
2015,36478,"£8,200", https://www.autotrader.co.uk/car-details/202210060484944?model=Fiesta&make=Ford&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&radius=1500&year-from=2015&sort=relevance&exclude-writeoff-categories=on&advertising-location=at_cars&year-to=2015&include-delivery-option=on&postcode=tq122pu&page=7&journey=FEATURED_LISTING_JOURNEY&percentVehiclePriceDeposit=true, https://m.atcdn.co.uk/a/media/w340h255pf7f7f5/1e7e5384eef04ad99bf68779d613edde.jpg
2015,73000,"£6,275", https://www.autotrader.co.uk/car-details/202210291201452?model=Fiesta&make=Ford&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&radius=1500&year-from=2015&sort=relevance&exclude-writeoff-categories=on&advertising-location=at_cars&year-to=2015&include-delivery-option=on&postcode=tq122pu&page=7, https://m.atcdn.co.uk/a/media/w340h255pf7f7f5/7d9951b991644561b2596ccb26273c04.jpg
2015,56000,"£6,490", https://www.autotrader.co.uk/car-details/202209260136043?model=Fiesta&make=Ford&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&radius=1500&year-from=2015&sort=relevance&exclude-writeoff-categories=on&advertising-location=at_cars&year-to=2015&include-delivery-option=on&postcode=tq122pu&page=7&percentVehiclePriceDeposit=true, https://m.atcdn.co.uk/a/media/w340h255pf7f7f5/2b0029b28dad453795132d9e2f0d9fbc.jpg
2015,67100,"£6,495", https://www.autotrader.co.uk/car-details/202210170813298?model=Fiesta&make=Ford&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&radius=1500&year-from=2015&sort=relevance&exclude-writeoff-categories=on&advertising-location=at_cars&year-to=2015&include-delivery-option=on&postcode=tq122pu&page=7&percentVehiclePriceDeposit=true, https://m.atcdn.co.uk/a/media/w340h255pf7f7f5/c377506ee24d4777a19969d86a47d00c.jpg
2015,24427,"£8,400", https://www.autotrader.co.uk/car-details/202206227034465?model=Fiesta&make=Ford&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&radius=1500&year-from=2015&sort=relevance&exclude-writeoff-categories=on&advertising-location=at_cars&year-to=2015&include-delivery-option=on&postcode=tq122pu&page=7&percentVehiclePriceDeposit=true, https://m.atcdn.co.uk/a/media/w340h255pf7f7f5/fb43476baa904b8b86568a103b64c5b3.jpg
2015,24939,"£9,895", https://www.autotrader.co.uk/car-details/202210210949120?model=Fiesta&make=Ford&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&radius=1500&year-from=2015&sort=relevance&exclude-writeoff-categories=on&advertising-location=at_cars&year-to=2015&include-delivery-option=on&postcode=tq122pu&page=7&percentVehiclePriceDeposit=true, https://m.atcdn.co.uk/a/media/w340h255pf7f7f5/3740d9e6294249a19187b5c8c2509f76.jpg
2015,65000,"£7,495", https://www.autotrader.co.uk/car-details/202208138760236?model=Fiesta&make=Ford&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&radius=1500&year-from=2015&sort=relevance&exclude-writeoff-categories=on&advertising-location=at_cars&year-to=2015&include-delivery-option=on&postcode=tq122pu&page=7&percentVehiclePriceDeposit=true, https://m.atcdn.co.uk/a/media/w340h255pf7f7f5/b1fef6ea055f4d2a8c26b4a901661ade.jpg
2015,82245,"£6,190", https://www.autotrader.co.uk/car-details/202210210944432?model=Fiesta&make=Ford&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&radius=1500&year-from=2015&sort=relevance&exclude-writeoff-categories=on&advertising-location=at_cars&year-to=2015&include-delivery-option=on&postcode=tq122pu&page=7&percentVehiclePriceDeposit=true, https://m.atcdn.co.uk/a/media/w340h255pf7f7f5/6371290b1d914e5aa0913ed93049eaa5.jpg
2015,55200,"£6,180", https://www.autotrader.co.uk/car-details/202210030365837?model=Fiesta&make=Ford&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&radius=1500&year-from=2015&sort=relevance&exclude-writeoff-categories=on&advertising-location=at_cars&year-to=2015&include-delivery-option=on&postcode=tq122pu&page=7&percentVehiclePriceDeposit=true, https://m.atcdn.co.uk/a/media/w340h255pf7f7f5/97dd8eacc8f6467abb606b715f52622a.jpg
2015,65000,"£6,799", https://www.autotrader.co.uk/car-details/202209290234361?model=Fiesta&make=Ford&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&radius=1500&year-from=2015&sort=relevance&exclude-writeoff-categories=on&advertising-location=at_cars&year-to=2015&include-delivery-option=on&postcode=tq122pu&page=7&percentVehiclePriceDeposit=true, https://m.atcdn.co.uk/a/media/w340h255pf7f7f5/837410ded4f94cacad6dfc5c09923d09.jpg
2015,67000,"£6,995", https://www.autotrader.co.uk/car-details/202208188896091?model=Fiesta&make=Ford&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&radius=1500&year-from=2015&sort=relevance&exclude-writeoff-categories=on&advertising-location=at_cars&year-to=2015&include-delivery-option=on&postcode=tq122pu&page=7, https://m.atcdn.co.uk/a/media/w340h255pf7f7f5/f5e5013b054b43b18183e67e0b11b781.jpg
2015,65300,"£6,295", https://www.autotrader.co.uk/car-details/202210070523340?model=Fiesta&make=Ford&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&radius=1500&year-from=2015&sort=relevance&exclude-writeoff-categories=on&advertising-location=at_cars&year-to=2015&include-delivery-option=on&postcode=tq122pu&page=7&journey=PROMOTED_LISTING_JOURNEY&percentVehiclePriceDeposit=true, https://m.atcdn.co.uk/a/media/w340h255pf7f7f5/896f77449fb247e8abfd048eef69e8be.jpg
2015,57060,"£6,980", https://www.autotrader.co.uk/car-details/202210070517023?model=Fiesta&make=Ford&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&radius=1500&year-from=2015&sort=relevance&exclude-writeoff-categories=on&advertising-location=at_cars&year-to=2015&include-delivery-option=on&postcode=tq122pu&page=7&journey=YOU_MAY_ALSO_LIKE_JOURNEY&percentVehiclePriceDeposit=true, https://m.atcdn.co.uk/a/media/w340h255pf7f7f5/14ca6349c57e413c927a3d212b4874b9.jpg
2015,57060,"£6,980", https://www.autotrader.co.uk/car-details/202210070517023?model=Fiesta&year-to=2015&make=Ford&radius=1500&sort=relevance&exclude-writeoff-categories=on&include-delivery-option=on&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&advertising-location=at_cars&postcode=tq122pu&year-from=2015&page=8&journey=FEATURED_LISTING_JOURNEY&percentVehiclePriceDeposit=true, https://m.atcdn.co.uk/a/media/w340h255pf7f7f5/14ca6349c57e413c927a3d212b4874b9.jpg
2015,41450,"£7,395", https://www.autotrader.co.uk/car-details/202201211603944?model=Fiesta&year-to=2015&make=Ford&radius=1500&sort=relevance&exclude-writeoff-categories=on&include-delivery-option=on&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&advertising-location=at_cars&postcode=tq122pu&year-from=2015&page=8&percentVehiclePriceDeposit=true, https://m.atcdn.co.uk/a/media/w340h255pf7f7f5/ac8c964c9d8f4aacad354e6300bbc83f.jpg
2015,25000,"£8,495", https://www.autotrader.co.uk/car-details/202208279184966?model=Fiesta&year-to=2015&make=Ford&radius=1500&sort=relevance&exclude-writeoff-categories=on&include-delivery-option=on&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&advertising-location=at_cars&postcode=tq122pu&year-from=2015&page=8&percentVehiclePriceDeposit=true, https://m.atcdn.co.uk/a/media/w340h255pf7f7f5/52f9f3a470694685b07f3fe2c0e7536b.jpg
2015,53000,"£6,995", https://www.autotrader.co.uk/car-details/202210220969335?model=Fiesta&year-to=2015&make=Ford&radius=1500&sort=relevance&exclude-writeoff-categories=on&include-delivery-option=on&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&advertising-location=at_cars&postcode=tq122pu&year-from=2015&page=8, https://m.atcdn.co.uk/a/media/w340h255pf7f7f5/9fdd715e9b4940ebaca41028cb1f92bc.jpg
2015,110000,"£4,980", https://www.autotrader.co.uk/car-details/202210301210753?model=Fiesta&year-to=2015&make=Ford&radius=1500&sort=relevance&exclude-writeoff-categories=on&include-delivery-option=on&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&advertising-location=at_cars&postcode=tq122pu&year-from=2015&page=8&percentVehiclePriceDeposit=true, https://m.atcdn.co.uk/a/media/w340h255pf7f7f5/b2d4c7d7e59a4b06b2aba951f80841b7.jpg
2015,71000,"£8,495", https://www.autotrader.co.uk/car-details/202210311228823?model=Fiesta&year-to=2015&make=Ford&radius=1500&sort=relevance&exclude-writeoff-categories=on&include-delivery-option=on&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&advertising-location=at_cars&postcode=tq122pu&year-from=2015&page=8&percentVehiclePriceDeposit=true, https://m.atcdn.co.uk/a/media/w340h255pf7f7f5/13d0538af20d409a831af5b06549bc16.jpg
2015,41422,"£6,499", https://www.autotrader.co.uk/car-details/202203314166524?model=Fiesta&year-to=2015&make=Ford&radius=1500&sort=relevance&exclude-writeoff-categories=on&include-delivery-option=on&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&advertising-location=at_cars&postcode=tq122pu&year-from=2015&page=8&percentVehiclePriceDeposit=true, https://m.atcdn.co.uk/a/media/w340h255pf7f7f5/ce771a3b23a140f597c602ff9fdf90fd.jpg
2015,56000,"£7,495", https://www.autotrader.co.uk/car-details/202209169821694?model=Fiesta&year-to=2015&make=Ford&radius=1500&sort=relevance&exclude-writeoff-categories=on&include-delivery-option=on&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&advertising-location=at_cars&postcode=tq122pu&year-from=2015&page=8&percentVehiclePriceDeposit=true, https://m.atcdn.co.uk/a/media/w340h255pf7f7f5/95eeee3f8cb84fab959294237f0ea17e.jpg
2015,92000,"£6,490", https://www.autotrader.co.uk/car-details/202209300267609?model=Fiesta&year-to=2015&make=Ford&radius=1500&sort=relevance&exclude-writeoff-categories=on&include-delivery-option=on&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&advertising-location=at_cars&postcode=tq122pu&year-from=2015&page=8, https://m.atcdn.co.uk/a/media/w340h255pf7f7f5/9be0faa7772e490fa5866fec9e21298e.jpg
2015,84000,"£5,490", https://www.autotrader.co.uk/car-details/202210210950708?model=Fiesta&year-to=2015&make=Ford&radius=1500&sort=relevance&exclude-writeoff-categories=on&include-delivery-option=on&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&advertising-location=at_cars&postcode=tq122pu&year-from=2015&page=8&percentVehiclePriceDeposit=true, https://m.atcdn.co.uk/a/media/w340h255pf7f7f5/5ffa9434eadd4e3e9b46bef140036fc8.jpg
2015,62558,"£6,841", https://www.autotrader.co.uk/car-details/202210140721344?model=Fiesta&year-to=2015&make=Ford&radius=1500&sort=relevance&exclude-writeoff-categories=on&include-delivery-option=on&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&advertising-location=at_cars&postcode=tq122pu&year-from=2015&page=8&percentVehiclePriceDeposit=true, https://m.atcdn.co.uk/a/media/w340h255pf7f7f5/e7bf40a1f56c4d33a491d8479cd8507a.jpg
